policy,p999_latency_us,cvar999_us,load_regime
partition,4351.666125842063,4358.1298418034,saturation
partition,2987.107501893152,3003.26509693145,saturation
partition,3338.888538086689,3362.9231288134843,saturation
partition,4062.124551014349,4074.0058988345227,saturation
partition,7361.892108936086,7392.281123732106,saturation
partition,4316.395976416214,4342.685131744862,saturation
partition,3069.0654866110153,3071.4865490235725,saturation
random,19989.629485915335,20016.21092117398,saturation
random,27615.652731192873,27644.13510021253,saturation
random,24562.967097758185,24629.672080344237,saturation
random,22268.47784821389,22286.53994853593,saturation
random,22447.195059136528,22449.994853182565,saturation
random,24197.11268924633,24214.067634575782,saturation
random,29194.229623014762,29216.060916617764,saturation
random,28639.63959425584,28679.320401464713,saturation
random,22020.071568311105,22037.202439389515,saturation
random,24769.76695774517,24808.925497077555,saturation
random,23214.636679972264,23222.773053881203,saturation
random,24165.383443723127,24187.784459512703,saturation
random,26894.444915516593,26918.818957358704,saturation
random,27549.318242452,27582.068562933826,saturation
random,28594.170814959714,28605.9299972378,saturation
random,18533.17974965013,18596.066884736807,saturation
random,20810.087955542807,20838.250430646112,saturation
random,24187.05104274519,24372.85754241485,saturation
random,27518.26834898159,27586.59359532586,saturation
random,25618.735624588175,25636.261688630337,saturation
random,26169.216001180048,26200.870963750425,saturation
random,27171.676807817614,27182.81293118882,saturation
random,28396.089769990973,28416.886351580335,saturation
random,26971.093263989005,26981.23616989949,saturation
random,27864.810345062833,27871.370367038544,saturation
random,22791.633140847312,22800.572118938908,saturation
random,25278.235234101103,25302.132654162684,saturation
random,27547.474287959714,27567.71608295303,saturation
random,27285.550768899826,27302.877734507663,saturation
random,29201.250278920128,29217.878502995714,saturation
random,17808.434111551356,17819.660723084176,saturation
random,16585.315682531145,16637.050238300413,saturation
random,22332.410064587923,22397.30342957337,saturation
random,24353.52727808116,24389.568593291995,saturation
random,19723.281383132602,19737.81178226649,saturation
random,23439.799424672176,23447.451187036488,saturation
random,21388.07099626275,21398.558286577758,saturation
random,27500.642470879502,27528.82983551018,saturation
random,21334.011759547517,21339.29107949487,saturation
random,27254.092479533447,27258.826019219836,saturation
random,24818.09323046679,24852.337735007568,saturation
random,22256.968811058487,22261.62307218846,saturation
random,24738.554648032434,24797.864654484518,saturation
random,27115.793028430682,27137.031517625008,saturation
random,30478.453379321316,30492.205659420353,saturation
random,17159.52421588228,17186.11843721445,saturation
random,26991.819337267287,27052.64646139952,saturation
random,28427.921479816287,28447.55431104803,saturation
random,24380.8548427641,24390.024101520758,saturation
random,21647.236157390675,21660.358272807185,saturation
random,18762.009623520888,18778.60050629224,saturation
random,27051.039824958403,27080.188590766076,saturation
random,22910.987387940702,22948.270957634835,saturation
random,24122.012778097855,24132.014226493317,saturation
random,24039.07598970814,24048.14485094323,saturation
random,17536.101815105645,17548.830197076943,saturation
random,20242.39261918309,20261.666753366924,saturation
random,29749.339967052434,29854.540989156274,saturation
random,22172.731065978394,22211.49211548728,saturation
random,26470.48848104255,26485.637310428516,saturation
random,20505.25927306679,20524.30272992648,saturation
random,22260.401929084903,22299.33414834364,saturation
random,25879.936628485866,25920.096943484696,saturation
random,28277.367692185264,28308.12460413644,saturation
random,24444.54584388521,24462.99491011431,saturation
random,21854.843753073525,21883.31281801127,saturation
random,21224.33439475806,21262.116854239008,saturation
random,27417.56177950844,27464.256745133713,saturation
random,28761.998958003147,28794.75047338692,saturation
random,25253.763637252312,25272.83472763554,saturation
random,17195.203469913824,17231.291129824465,saturation
random,29625.093785036406,29641.704227802944,saturation
random,23485.435975210818,23540.765064364547,saturation
random,27115.226120711337,27120.011874786247,saturation
random,29124.690324905045,29143.891458938662,saturation
random,22277.383829183193,22290.2784411163,saturation
random,28973.739888822267,29002.866010953934,saturation
random,26755.731564706817,26850.848253487467,saturation
random,25817.26304488478,25828.24856147689,saturation
random,24234.955383908917,24244.1361743385,saturation
random,16877.399352578952,16885.98231466725,saturation
random,28917.537473157565,28930.795818069822,saturation
random,26193.394893332865,26229.929674233892,saturation
random,19908.46828681399,19921.156973789406,saturation
random,20260.720185322996,20278.553302698572,saturation
random,21461.929709856497,21477.19324693314,saturation
random,26318.40641723789,26326.182038791383,saturation
random,21707.478791086025,21747.470245417513,saturation
random,21422.926827231757,21447.188947489623,saturation
random,30670.88036569201,30689.192543206686,saturation
random,18232.363064204506,18239.938607866723,saturation
random,21979.35196953538,21989.904812003544,saturation
random,26842.098924987073,26880.334202922582,saturation
random,21993.353742958152,22080.837705816197,saturation
random,26741.62568031221,26763.403193161965,saturation
random,18650.40088267962,18665.096838050165,saturation
random,30347.834989821295,30356.146244598625,saturation
random,26208.20615642136,26254.038367870155,saturation
random,20537.638243602658,20554.1557793829,saturation
random,26535.715084738706,26552.152260769217,saturation
random,18143.69258314591,18163.39457995013,saturation
random,24999.282895265067,25000.735196046673,saturation
random,25261.26053011398,25325.924570975345,saturation
random,27124.348763518956,27163.77000583162,saturation
random,26897.080771649944,26923.054039501054,saturation
random,18280.38489488033,18313.10838631969,saturation
random,19891.018648564634,19927.740784938942,saturation
random,30303.106516784144,30319.50615178463,saturation
random,27762.43759478097,27765.716437178835,saturation
random,25251.072326799775,25274.09399645796,saturation
random,22044.140148553553,22066.019023213557,saturation
random,19473.34689813104,19531.303558874228,saturation
random,25335.29155099935,25389.802449720402,saturation
random,25041.83565986885,25132.802027329377,saturation
random,24158.065996000103,24176.64076462815,saturation
random,19564.198725287417,19649.899274521904,saturation
random,28851.74985115401,28873.19254116634,saturation
random,22907.407439609182,22956.342536643206,saturation
random,30409.05979713345,30424.044020293117,saturation
random,34935.75342036437,34968.9339498005,saturation
random,23302.148029422086,23323.910308537423,saturation
random,30183.531770817797,30192.803849059765,saturation
random,25139.22585472262,25185.415993943745,saturation
random,28554.00750523898,28566.32836214148,saturation
random,21779.51476940966,21785.113840415408,saturation
random,19624.5734767909,19635.541389168946,saturation
random,20221.989629160977,20239.583922448153,saturation
random,19857.716868027168,19865.762793900365,saturation
random,18634.464655224176,18648.64133664639,saturation
random,17941.874561595134,17953.26874013011,saturation
random,22501.275584034363,22522.36801992676,saturation
random,24366.645794361408,24384.179001849414,saturation
random,18889.516494156593,18909.838064231764,saturation
random,27930.207763356233,27989.20821714771,saturation
random,20766.452985692868,20773.524222060936,saturation
random,20753.062148467092,20788.921551718453,saturation
random,20275.727685833488,20306.451677186735,saturation
random,25361.391598456416,25385.002172756394,saturation
random,23511.876137593383,23515.210902555627,saturation
random,23826.863976522116,23849.283024000048,saturation
random,22690.16359839327,22771.862493543893,saturation
random,23003.84683403581,23043.701629032024,saturation
random,26771.791784888694,26796.937274117692,saturation
random,18194.568708514413,18211.46824251891,saturation
random,24010.874792685157,24033.460939081044,saturation
random,21872.037683551735,21930.701398662408,saturation
random,29773.14775665007,29777.54466793183,saturation
random,30271.53433121477,30295.994793141726,saturation
random,26616.990960964,26647.694065116404,saturation
random,25945.510457746885,25958.267470878847,saturation
random,23462.44635413815,23486.372111350913,saturation
random,37124.548983875786,37193.58132109024,saturation
random,22192.822807950775,22288.154144688884,saturation
random,27819.17953832923,27856.77719601117,saturation
random,30766.83050236825,30792.89048393946,saturation
random,20658.92503176077,20681.2233380913,saturation
random,23032.324960735565,23048.979179502254,saturation
random,28594.452007308962,28619.199712055713,saturation
random,20916.72134591192,20941.38769495133,saturation
random,16449.320808334644,16451.11899096555,saturation
random,19732.52054266522,19750.743768615575,saturation
random,31248.675219755638,31258.863348400817,saturation
random,25406.634130539063,25460.06813489676,saturation
random,25511.13907680341,25577.157444140412,saturation
random,25877.09852447252,25924.83681286279,saturation
random,16069.965326575151,16092.721182154834,saturation
random,20284.940729887127,20309.387220615026,saturation
random,27438.174676477804,27485.10001114067,saturation
random,26806.10073401566,26823.993350145247,saturation
random,23745.627841584344,23767.63622750048,saturation
random,18492.154639341592,18510.634828095277,saturation
random,28834.66807620934,28839.733465508056,saturation
random,21930.942137182075,21935.120853735883,saturation
random,20642.60980743081,20650.44443000019,saturation
random,23856.364173700782,23879.20601605196,saturation
random,17497.021732715184,17516.137807714033,saturation
random,27276.668669429935,27309.694533841266,saturation
random,24578.775696414665,24619.58160288271,saturation
random,19021.878227825902,19068.26524159059,saturation
random,27482.952499894196,27501.459873127955,saturation
random,18400.27545590098,18449.976709246374,saturation
random,23945.619887198212,24007.950072387917,saturation
random,22103.06173541857,22210.982807337678,saturation
random,23233.56116230517,23242.57003530796,saturation
random,27671.907404737238,27673.013740717164,saturation
random,25266.543027485797,25298.526702285275,saturation
random,24866.665695145974,24871.776620917815,saturation
random,22875.27449148159,22949.07677514061,saturation
random,28672.03910488348,28681.192235102702,saturation
random,30541.98718703645,30571.538023043093,saturation
random,17265.65858562034,17290.298235617687,saturation
random,23639.87304266208,23658.607828998996,saturation
random,23527.089530929134,23553.455825978042,saturation
random,21462.95520286907,21505.188552395473,saturation
random,31184.08819437387,31187.98627338715,saturation
random,24124.038138505977,24129.788764533303,saturation
random,28333.219193762507,28348.103834501326,saturation
random,18443.44512706426,18464.066602790263,saturation
random,23648.086042847437,23649.484729102864,saturation
random,28199.73452891276,28226.231127617306,saturation
oracle,10211.746802308502,10250.717260701102,saturation
oracle,11171.829345270095,11196.366875550531,saturation
oracle,13711.900194105383,13729.749685287177,saturation
oracle,12322.348626260487,12335.327721327423,saturation
oracle,11396.079050620858,11405.911164439673,saturation
oracle,10438.142861666136,10493.296857251615,saturation
oracle,11525.84474167565,11554.230236306448,saturation
oracle,13079.521688498111,13090.488590218796,saturation
oracle,12513.821289111973,12532.113302635615,saturation
oracle,11807.30882510439,11823.460948843338,saturation
oracle,9809.836156900976,9822.319499734283,saturation
oracle,11801.160086051883,11830.07566200352,saturation
oracle,13111.868866591685,13223.137978506928,saturation
oracle,12204.205324105207,12214.363779998559,saturation
oracle,12310.246729253126,12322.631862964216,saturation
oracle,10202.634270538325,10210.894019943305,saturation
oracle,11221.436016208865,11245.201084204451,saturation
oracle,13872.164892860666,13922.087904711345,saturation
oracle,12292.87447347481,12332.146752190702,saturation
oracle,11329.842841354533,11335.137362797675,saturation
oracle,10395.504803637803,10407.843338398554,saturation
oracle,11579.591737970586,11597.739516970278,saturation
oracle,13203.601558701566,13243.67059293586,saturation
oracle,12650.622148458191,12689.647015147497,saturation
oracle,11765.314084293383,11796.360575841592,saturation
oracle,9915.460549978478,9924.30144730697,saturation
oracle,11980.28840446922,12007.831609678684,saturation
oracle,13626.76879482317,13846.640342706287,saturation
oracle,12172.759838177823,12241.408438657203,saturation
oracle,12271.901150737027,12302.565312603918,saturation
oracle,10426.41782389182,10464.279019022775,saturation
oracle,11364.602724176017,11433.945667949583,saturation
oracle,13370.181904072675,13523.006855551248,saturation
oracle,12412.637109304038,12424.300577159625,saturation
oracle,11287.307643510276,11310.208634121293,saturation
oracle,10527.633767888648,10559.51532742118,saturation
oracle,11619.676964512328,11640.748555645803,saturation
oracle,13535.473408017535,13541.083511394274,saturation
oracle,12562.929016315766,12605.86805925647,saturation
oracle,11678.582756718022,11687.380900001404,saturation
oracle,9985.56859066749,9995.76276719346,saturation
oracle,11959.129565763307,11976.055214144293,saturation
oracle,13578.528606059352,13692.847625844683,saturation
oracle,12170.682860288485,12174.500509819565,saturation
oracle,12132.852983617948,12139.664661154518,saturation
oracle,10234.456386058426,10265.268921324661,saturation
