policy,mean_backlog_us,max_backlog_us,load_regime
random,9326.469824065913,9819.225199492648,medium
random,8962.631621000879,9397.834361070767,medium
random,9954.224739229756,10550.948482920474,medium
random,8350.530154491065,8735.567915786523,medium
random,9093.320311212034,10015.974994612974,medium
random,7056.337352842724,7545.9347700313665,medium
random,9029.931667918057,9427.8831538253,medium
random,6343.365504148894,6781.820451589534,medium
random,8990.699912020948,9497.13109888963,medium
random,7645.038724018104,8782.729868779774,medium
random,7616.673439107482,8199.816611893766,medium
random,9621.511645171322,9934.630982221948,medium
random,8059.053712579669,8682.67969401076,medium
random,6784.505807601498,7147.672752873637,medium
random,11310.302504310412,12238.168960281007,medium
random,8978.379929909177,9514.091018030187,medium
random,9765.185312786225,10152.590089514037,medium
random,8583.066155800603,9074.024941507407,medium
random,9595.142141958495,10055.61524575291,medium
random,8508.681599816338,9662.546972544165,medium
random,9823.488420090027,10268.631722207414,medium
random,10879.534843630687,11194.943369687302,medium
random,11164.995824994749,11700.092142582405,medium
random,10575.27318837479,10976.24285898148,medium
random,9071.202151528065,10201.939601736958,medium
random,8400.092463806392,8857.839755514695,medium
random,18057.45790805515,18550.325120021706,medium
random,9173.432349932295,9775.225467748736,medium
random,9638.740399468394,10056.2576811451,medium
random,8277.408124742022,9360.120759340585,medium
random,9723.87215624096,10198.45541408658,medium
random,9641.750342751262,10016.199479249131,medium
random,8617.316501347403,9101.860366215697,medium
random,11191.784144661322,11639.913431049732,medium
random,8170.551347997728,9179.774788214068,medium
random,9641.749057312258,10112.112689099275,medium
random,10650.729468295223,11005.440283435048,medium
random,7342.8578934821535,7931.715008232219,medium
random,11227.691327930013,11640.21293113532,medium
random,9417.998341542918,10387.870066951014,medium
random,7022.101891236195,7505.686422725907,medium
random,9272.09932362147,9684.822068416746,medium
random,7811.236333440927,8416.84890010205,medium
random,12130.198072426241,12574.064973327942,medium
random,8983.326201911592,9969.338448371389,medium
random,10714.873882718666,11266.773706546577,medium
random,10725.823761647851,11122.422902401217,medium
random,6811.562335476579,7415.473869956564,medium
random,7711.956758464815,8152.416592882248,medium
random,10430.122932128932,11589.270973518847,medium
random,7016.740570337326,7514.149053416564,medium
random,19711.145620071293,20206.225181762595,medium
random,6494.760226060892,7093.954638610419,medium
random,10970.788596238077,11435.167061467306,medium
random,11051.497496926195,12154.621557352832,medium
random,6776.241476773233,7319.511486842264,medium
random,11773.298058707112,12225.915216790861,medium
static-high,12491.767439985659,13111.738150853198,medium
static-high,17326.267058370984,17929.691471705446,medium
static-high,14205.40732441647,15324.14506399932,medium
static-high,15107.826282398224,15715.682809286402,medium
static-high,18086.371607822224,18533.763252294157,medium
static-high,12726.980403745249,13349.398337271297,medium
static-high,17128.675191473118,17676.873944270657,medium
static-high,14310.773915565289,15636.869631668553,medium
static-high,15446.457071252189,15987.072108455468,medium
static-high,17943.669439757487,18377.322518040426,medium
static-high,12525.535655186522,13194.519865566865,medium
static-high,17514.78270786387,18012.60437894892,medium
static-high,13980.583087165736,15167.683729611454,medium
static-high,15024.492165272128,15657.506817135494,medium
static-high,18422.401344748418,18862.667685883353,medium
static-high,12485.691070092555,13067.225515198836,medium
static-high,17329.157768918416,17886.540102527477,medium
static-high,14174.783736300022,15121.602852765005,medium
static-high,15130.01669155709,15810.368772969523,medium
static-high,18089.28980350827,18500.13565706031,medium
static-high,12738.559067656637,13403.202878448647,medium
static-high,17134.817900566228,17713.78437159024,medium
static-high,14359.508967104475,15845.398558649176,medium
static-high,15431.197455925949,16015.695608844166,medium
static-high,17954.923753445903,18382.414801477804,medium
static-high,12525.042693034495,13046.576520096041,medium
static-high,17507.336190737577,18178.44397368841,medium
static-high,13955.801959374647,14926.117317003198,medium
static-high,15029.710879637394,15538.15510554891,medium
static-high,18436.445836991483,18908.83902551653,medium
static-high,12491.018780914588,13047.20285441284,medium
static-high,17326.13526515392,17824.471490002004,medium
static-high,14186.44020151792,15380.057202004595,medium
static-high,15099.166863339047,15679.817013284191,medium
static-high,18097.44848721798,18584.81270480668,medium
static-high,12740.356384432534,13281.096086835489,medium
static-high,17125.476444957538,17693.549768020515,medium
static-high,14325.494827426703,15743.869471519603,medium
static-high,15453.653668995808,16007.413585721166,medium
static-high,17937.827086325622,18334.03887213394,medium
static-high,12501.2486211141,13024.245708771166,medium
static-high,17493.64506988853,18192.287979052824,medium
static-high,13912.160994421307,14816.119435018685,medium
static-high,15031.457696805226,15784.857706213603,medium
static-high,18427.402639896343,18849.970615724684,medium
static-high,12489.011133090538,13019.398418707191,medium
static-high,17304.941327328368,17737.618930047436,medium
static-high,14222.694616223727,15855.0049777393,medium
static-high,15096.041591828938,15638.013716399437,medium
static-high,18081.240157866767,18510.86181370914,medium
static-high,12746.152284292568,13370.214596106438,medium
static-high,17124.074056386253,17623.352577941958,medium
static-high,14295.87850343286,15249.021152778885,medium
static-high,15429.223869324125,15982.503964516858,medium
static-high,17955.449482830194,18491.24027809361,medium
static-high,12519.85600834402,13116.995045229094,medium
static-high,17517.070849178097,18080.566445926204,medium
static-high,13945.5294375118,15207.624515834264,medium
static-high,15039.080205240716,15749.85295537929,medium
static-high,18420.228533323007,18911.202427398413,medium
static-high,12479.12727023578,13077.04648953602,medium
static-high,17321.783612549858,17938.26546231995,medium
static-high,14216.115602442262,15325.74308178993,medium
static-high,15098.434233490982,15640.617486813571,medium
static-high,18079.69071465767,18535.43799331854,medium
static-high,12734.446231267899,13342.549290764131,medium
static-high,17120.254611540095,17673.25474102306,medium
static-high,14340.227934863731,15553.016255810391,medium
static-high,15425.14551877369,16016.384931760607,medium
static-high,17951.375595354337,18375.202384480042,medium
static-high,12515.142647212479,13128.726937092259,medium
static-high,17496.231093215316,18000.846925043297,medium
static-high,13890.972048208401,14832.741328686709,medium
static-high,15039.369876607247,15662.839200952993,medium
static-high,18420.71926974914,18963.575972157996,medium
static-high,12516.88028635769,13038.81013658829,medium
static-high,17339.475676364356,17814.713218268706,medium
static-high,14157.731448478407,15204.909322337946,medium
static-high,15092.792218864937,15839.059531525243,medium
static-high,18080.67555535898,18578.941367777297,medium
static-high,12733.395869530841,13397.695552551333,medium
static-high,17130.82462741594,17603.212177003967,medium
static-high,14356.133819015256,15593.995621784357,medium
static-high,15429.010405237992,16028.532404438418,medium
static-high,17958.335164267683,18423.531244817656,medium
static-high,12511.069290513944,13108.457475569332,medium
static-high,17535.73212261719,18101.309552969644,medium
static-high,13894.234402003254,15071.283315958804,medium
static-high,15054.101384205303,15665.293735076673,medium
static-high,18412.06475803221,18904.66866843158,medium
static-high,12483.270041236643,13067.398780606163,medium
static-high,17325.19605167509,17899.96465438971,medium
static-high,14206.370513992557,15347.25630999927,medium
static-high,15118.285949190635,15642.182289785007,medium
static-high,18077.739532616357,18615.711451558163,medium
static-high,12729.474236383625,13338.181941492017,medium
static-high,17132.363830393148,17678.59439475299,medium
static-high,14315.053651206897,15609.430047673173,medium
static-high,15420.38533383059,16005.933525808388,medium
static-high,17960.882146905056,18457.84288428878,medium
static-high,12524.148813787282,13141.636724050972,medium
static-high,17508.772856156924,18163.807155928575,medium
static-high,13861.121442872412,15298.225063125137,medium
static-high,15049.694094805847,15674.775743852253,medium
static-high,18434.73547537544,18988.2901662878,medium
static-high,12508.550305153321,13367.494278711907,medium
static-high,17307.624752312906,17791.67218845419,medium
static-high,14213.940692251244,15347.223446986056,medium
static-high,15104.569934898163,15810.845240518567,medium
static-high,18079.890285791935,18643.439340100624,medium
static-high,12717.465752737071,13305.249333028216,medium
static-high,17115.18104959543,17652.899990276666,medium
static-high,14306.292673711529,15490.884399843984,medium
static-high,15426.19019284886,16053.17507756874,medium
static-high,17963.695542004345,18437.842592710396,medium
static-high,12513.791583280128,13104.854940480553,medium
static-high,17513.351527129114,18150.5826100572,medium
static-high,13916.904784672313,15093.86557340785,medium
static-high,15038.033117760207,15731.97351311741,medium
static-high,18445.1021839887,18891.42436630302,medium
static-high,12496.706143047537,13096.528214582475,medium
static-high,17324.313106235924,17881.695563715184,medium
static-high,14229.863804558478,15391.91305732308,medium
static-high,15100.757695027714,15771.693076866883,medium
static-high,18080.243612848004,18539.440581368515,medium
static-high,12749.907099159851,13290.999861812452,medium
static-high,17134.474571342773,17631.149064219557,medium
static-high,14293.215339079663,15492.609556565178,medium
static-high,15427.547702561593,15954.698426842224,medium
static-high,17954.770430708333,18409.79669718632,medium
static-high,12527.045598020435,13217.901268532616,medium
static-high,17493.772420500063,18053.025745559193,medium
static-high,13980.444790965897,15078.46343669435,medium
static-high,15005.102329610969,15599.566887794761,medium
static-high,18431.939682401502,18934.128880868317,medium
static-high,12481.140890456118,13085.062324778643,medium
static-high,17333.30748706708,17974.134956352413,medium
static-high,14171.174484528512,15080.126352725318,medium
static-high,15085.606456307278,15809.962460023118,medium
static-high,18079.29032058871,18516.266029247665,medium
static-high,12729.984375456748,13255.768351685998,medium
static-high,17125.645625569778,17618.820208568126,medium
static-high,14301.754116975424,15410.936476693489,medium
static-high,15427.849102740607,16023.788208849495,medium
static-high,17946.42686403603,18474.228966766037,medium
static-high,12531.03093176194,13084.879181645461,medium
static-high,17476.68485244394,17990.81112063717,medium
static-high,13934.749735889935,15323.83455504058,medium
static-high,15045.532061128992,15631.543841870502,medium
static-high,18404.664900514344,18874.198476485908,medium
static-high,12481.817099330261,13097.36684669624,medium
static-high,17305.996688315085,17845.243754211813,medium
static-high,14190.867979236777,15421.869664672296,medium
static-high,15103.666546707069,15642.638630564325,medium
static-high,18080.793755411887,18568.190139847342,medium
static-high,12712.156707623346,13417.762919888948,medium
static-high,17109.20713901953,17619.236076134956,medium
static-high,14327.351184161484,15533.62988662452,medium
static-high,15430.209644237051,15876.792750304274,medium
static-high,17974.19349111207,18435.519853066537,medium
static-high,12517.452678451695,13124.492060863413,medium
static-high,17502.80239775573,18046.797699196846,medium
static-high,13885.865652004017,14829.661244427785,medium
static-high,15050.538546996408,15657.752550211037,medium
static-high,18425.236177501803,18873.21769826935,medium
static-high,12520.587245159188,13152.83054673887,medium
static-high,17334.619845647423,17917.91073093447,medium
static-high,14207.822212094829,15288.277719851802,medium
static-high,15085.116756623162,15728.104144600686,medium
static-high,18072.95455523266,18545.056453677826,medium
static-high,12745.13352607743,13522.226170376292,medium
static-high,17141.316095843722,17695.834605978802,medium
static-high,14361.882651460499,15630.349861687748,medium
static-high,15453.724805059072,16283.920163054718,medium
static-high,17955.388611377202,18494.274329889566,medium
static-high,12509.767992178962,13174.836058464542,medium
static-high,17503.11114964374,18042.882240152336,medium
static-high,13907.301601512621,15255.72758079134,medium
static-high,15019.960694940888,15575.31234221696,medium
static-high,18423.430311824195,18847.565186927794,medium
static-high,12482.938089229103,13160.25510052999,medium
static-high,17304.919436752916,17829.74660514947,medium
static-high,14222.81189982073,15354.817117591389,medium
static-high,15100.437084586247,15734.069841718301,medium
static-high,18080.412974069106,18516.14645249903,medium
static-high,12751.47732090792,13344.253059968702,medium
static-high,17137.284325735454,17622.111999405082,medium
static-high,14327.844707836355,15462.595584645402,medium
static-high,15445.975460464137,16021.21161014156,medium
static-high,17963.893364130756,18389.826950024813,medium
static-high,12534.043184773824,13196.048275275156,medium
static-high,17500.868269325103,17934.43988044445,medium
static-high,13951.148443724598,15042.082366291666,medium
static-high,15031.030209731247,15517.960177929606,medium
static-high,18415.95845644141,18876.441994932713,medium
static-high,12494.850431607283,13193.590180531843,medium
static-high,17293.89551565688,17813.88453361392,medium
static-high,14179.927810829182,15233.600404191064,medium
